datetime,hvac,air_temp,relative_humidity_set_1,solar_radiation_set_1,dew_point_temperature_set_1d,dayofweek,hourofday,kernel_0,kernel_1,kernel_2,kernel_3,kernel_4,kernel_5
2018-09-08 20:00:00,68.3912278825,41.7275,56.595,823.5,12.23,5,20,1.693194604457852e-143,5.045854947545809e-105,0.9999654230059921,4.1221433335243476e-29,3.457699007083396e-05,3.4358928710042793e-12
2018-09-08 21:00:00,68.79053999749999,44.227500000000006,52.190000000000005,790.875,12.1525,5,21,7.918230844214481e-140,1.0255205208948072e-105,0.9999958777347376,3.3545802611894475e-29,4.122264625875093e-06,3.0417635495910124e-13
2018-09-08 22:00:00,75.70049422,46.6975,46.21,701.7750000000001,11.354999999999999,5,22,1.8568367662355778e-129,2.9689061463580667e-106,0.9999998154181859,7.659916307427882e-29,1.8458073068003583e-07,3.0080580870876793e-13
2018-09-08 23:00:00,71.98552731500001,47.28999999999999,43.022499999999994,572.025,10.6025,5,23,1.0714655285454721e-116,1.4325533290120157e-107,0.9999999509259427,1.8800982602059126e-27,4.90658769757171e-08,8.987013124066615e-13
2018-09-09 00:00:00,73.24367782,46.29,46.004999999999995,396.4,11.0975,6,0,3.216147922932172e-162,1.474689839370113e-198,0.17641959881637856,0.3128292221626008,9.652074217023132e-05,0.510654574377763
2018-09-09 01:00:00,70.5047556375,42.724999999999994,53.004999999999995,206.64999999999998,11.425,6,1,4.503720290417181e-149,1.1754635545269805e-186,0.9202018912979564,0.06817032694244524,3.232295259912414e-05,0.01159545532877188
2018-09-09 02:00:00,54.7846002025,39.0075,60.865,34.265,11.7325,6,2,9.364917218201624e-141,2.886015356381786e-172,0.9979104935361823,0.0009710008031519138,3.6493467531668224e-05,0.0010820118322489056
2018-09-09 03:00:00,54.625671052499996,34.83,68.52999999999999,0.0375,11.514999999999999,6,3,3.8459050999911687e-137,2.5720050388223505e-165,0.9986832452337638,0.0002012234120819159,0.000871821460726503,0.00024370984032350562
2018-09-09 04:00:00,49.425577695,31.69,74.1725,0.0,11.19,6,4,1.03829213700086e-135,4.3870300745565484e-160,0.9957552198321292,5.394581973349437e-06,0.0041211386532405084,0.00011824692332083296
2018-09-09 05:00:00,48.6714693,31.35,72.1925,0.0,10.575,6,5,9.412797549346858e-137,4.871464556541104e-159,0.9863431102272151,1.1981339476863691e-08,0.01350568687951484,0.00015119090993094905
2018-09-09 06:00:00,51.478858085,31.805,65.0025,0.0025,9.227500000000001,6,6,2.351791122115271e-137,7.795432851183614e-160,0.9494408570869367,2.8947800301384773e-08,0.04977684941430526,0.0007822645423644449
2018-09-09 07:00:00,50.7329631075,30.12,69.34,0.015,9.4125,6,7,2.1875970557068936e-137,1.167156683842525e-158,0.9536059399661353,9.651771584384815e-10,0.04622475083215564,0.00016930823449200346
2018-09-09 08:00:00,51.221333785,28.29,75.7125,0.030000000000000002,9.805,6,8,2.494806444652182e-136,9.074106795124486e-157,0.9808650951237222,1.0863050634768716e-10,0.01911903171092234,1.587305628342894e-05
2018-09-09 09:00:00,59.62872654,28.757499999999997,72.2325,0.052500000000000005,9.335,6,9,3.838910044627335e-135,3.690266251602936e-156,0.970336667786753,3.216336237703142e-10,0.029639128745381254,2.420314484918667e-05
2018-09-09 10:00:00,55.52118509,28.302500000000002,75.29749999999999,0.1125,9.82,6,10,1.69214195914528e-134,2.712156000911553e-155,0.9918744528367665,3.973258154105863e-11,0.008120729023171576,4.818099631187736e-06
2018-09-09 11:00:00,52.8950307,27.900000000000002,73.8125,0.06,9.252500000000001,6,11,4.490645376358121e-134,2.1817785912159717e-154,0.9865676324541838,9.272018304026428e-11,0.013429043583317707,3.3238686348273576e-06
2018-09-09 12:00:00,58.68514881,26.4225,79.0925,0.10250000000000001,9.565,6,12,1.48487259582955e-133,7.158065626812152e-154,0.9978049550537038,2.9598949711241486e-11,0.0021948701403615776,1.747759922244846e-07
2018-09-09 13:00:00,55.44712333,24.322499999999998,86.35,0.4275,9.8925,6,13,5.985220011828739e-134,6.909671955960131e-155,0.999239534808765,1.3971737270116065e-13,0.0007604333487329483,3.184214264386313e-08
2018-09-09 14:00:00,61.05079835000001,23.6075,90.05,40.2675,10.1875,6,14,8.512034206494626e-134,5.776419857765432e-155,0.9994841589835622,3.401871642003424e-15,0.0005158234875060772,1.7528485318184087e-08
2018-09-09 15:00:00,53.2130257675,25.115000000000002,88.85,200.725,10.594999999999999,6,15,3.436631538062496e-137,4.142443407502812e-155,0.9997559241278443,2.452570352143688e-16,0.00024407302380136304,2.848125461827464e-09
2018-09-09 16:00:00,54.5672614825,28.255000000000003,82.325,404.3,11.055,6,16,7.434562781950708e-147,4.41544171687645e-154,0.9993275852426625,7.150675499999558e-19,0.0006724129114718008,1.8456208531903853e-09
2018-09-09 17:00:00,64.3675694675,32.8625,74.07750000000001,572.275,11.8525,6,17,8.670175373441261e-159,1.2511414892775406e-152,0.9994303382324518,5.0724127688957504e-21,0.0005696606605292828,1.1063873945564385e-09
2018-09-09 18:00:00,68.369127515,36.207499999999996,67.3425,693.6499999999999,12.1225,6,18,3.6673149827243665e-170,1.742933547153369e-152,0.9996569222561466,2.9991735700578987e-25,0.00034307749279875006,2.503258567710646e-10
2018-09-09 19:00:00,66.7998815375,38.36,62.31,794.275,12.0825,6,19,9.018534515283414e-181,8.922735915829242e-152,0.9995821148217559,3.93336848620822e-28,0.00041788515596303215,2.098133328928761e-11
2018-09-09 20:00:00,67.612115025,40.9075,56.644999999999996,820.0,11.8875,6,20,1.414404015937457e-183,1.126115889656965e-151,0.9997289156065896,5.656695234970556e-29,0.00027108439051754457,1.5514196425347322e-12
2018-09-09 21:00:00,68.13737499999999,43.075,50.0575,786.2750000000001,11.0475,6,21,1.977136392032172e-178,5.252221834991444e-152,0.9996541735365058,4.242778163132468e-29,0.00034582645952883467,8.614339986751879e-13
2018-09-09 22:00:00,69.750322055,42.85249999999999,50.4975,695.75,11.07,6,22,2.2158074297950675e-168,1.3463636171830292e-152,0.9999125276721325,1.4571019603038624e-29,8.747232412632297e-05,4.842848351285118e-13
2018-09-09 23:00:00,77.004532895,44.457499999999996,44.0925,551.725,9.5675,6,23,2.474837334309054e-154,7.667413334234285e-154,0.9999828715700403,1.2960008930103445e-27,1.7128373612874253e-05,2.95345400328977e-12
2018-09-10 00:00:00,73.4072565825,47.715,35.9375,373.0,8.004999999999999,0,0,1.001938505205263e-29,1.008659651726094e-57,0.6276529475109035,0.17399686368207634,6.096957591130381e-60,0.19835018865077447
2018-09-10 01:00:00,70.1125285125,45.92750000000001,43.7725,189.175,9.95,0,1,1.0930864399413137e-17,9.175320570932845e-42,0.9721807397514001,0.019098412541135062,2.931453771916472e-56,0.008720847695884137
2018-09-10 02:00:00,57.8776572675,39.495000000000005,55.459999999999994,29.619999999999997,10.524999999999999,0,2,5.5656053730946935e-08,2.0152971623480162e-25,0.9944564454451037,0.0044144360483956745,4.050684091570186e-48,0.0011290628467729386
2018-09-10 03:00:00,53.609345502500005,36.230000000000004,61.2175,0.04,10.415,0,3,0.0011097325734375917,4.010145857442006e-16,0.9972092839279226,0.0009505517003078619,8.839875345249239e-43,0.0007304317964195467
2018-09-10 04:00:00,52.999939327499995,33.7625,62.1975,0.0,9.415,0,4,0.03538904604071396,3.929134404515544e-12,0.9638713998167415,0.0001843452201682898,2.5720917942835567e-40,0.0005552089174667372
2018-09-10 05:00:00,50.6995029275,34.129999999999995,53.2025,0.0,7.2325,0,5,0.00010882388721860296,4.6739052319026904e-14,0.9984949685547585,6.816587655365992e-05,6.362010064884756e-42,0.0013280416801960805
2018-09-10 06:00:00,54.0638527275,30.84,64.7325,0.0,8.6875,0,6,0.024504802647920248,4.404980143289096e-08,0.9753450634537045,1.2793537740160377e-06,4.698235180242446e-37,0.00014881049456509182
2018-09-10 07:00:00,53.52047358,29.1125,71.89500000000001,0.005,9.487499999999999,0,7,0.5368392486061364,4.816634883648268e-05,0.4630908551157126,5.3197210719738524e-08,2.2516878778102225e-34,2.167673202230364e-05
2018-09-10 08:00:00,53.43428819500001,27.99,76.185,0.030000000000000002,9.815000000000001,0,8,0.9323841931564355,0.0008261576473726902,0.06678802064389908,1.2563183979682095e-09,3.4693173709142063e-33,1.6272959604348123e-06
2018-09-10 09:00:00,52.8755464125,27.112499999999997,81.2325,0.11000000000000001,10.375,0,9,0.9915507388948593,0.00489091649137282,0.003558302403936367,2.0114766675890326e-11,2.442803628313553e-32,4.2189715566622704e-08
2018-09-10 10:00:00,56.041840435,24.634999999999998,86.60000000000001,0.165,10.18,0,10,0.9953762154157956,0.004115821710930185,0.0005079592576337902,1.933067725009857e-13,2.6432575460008876e-31,3.6154466686894053e-09
2018-09-10 11:00:00,50.6571337725,24.0475,89.82499999999999,0.2,10.4725,0,11,0.9952320353557005,0.00442738548367742,0.0003405763927261289,4.1766490710011837e-14,3.784729342953675e-29,2.767853132378295e-09
2018-09-10 12:00:00,52.258327484999995,23.7425,89.225,0.2,10.1825,0,12,0.992664588023506,0.006604399218970383,0.0007310093870287405,2.838734130475289e-14,2.1533101577912573e-28,3.370463964427028e-09
2018-09-10 13:00:00,57.84744843749999,24.8775,83.785,0.47000000000000003,9.709999999999999,0,13,0.9946881036612243,0.004290335064035291,0.0010215592235967845,1.3664701011117262e-14,4.8872346418567804e-30,2.051127739077422e-09
2018-09-10 14:00:00,63.216982845000004,25.835,81.7225,44.114999999999995,9.7925,0,14,0.997323453385173,0.002139102865309376,0.0005374427763272799,1.0865438949280894e-16,3.5365858168577475e-31,9.731887664402135e-10
2018-09-10 15:00:00,55.3875247525,27.535,79.7425,226.975,10.145,0,15,0.055347759565178754,0.9195162425579085,0.02513597209341457,6.573334216286977e-17,7.123964803133059e-29,2.578342035903652e-08
2018-09-10 16:00:00,56.0720460525,29.5375,77.9075,411.77500000000003,10.8575,0,16,3.963733765157569e-12,0.9973410739300494,0.0026589255043025875,1.377128717178491e-20,4.133144418462562e-30,5.616767014202204e-10
2018-09-10 17:00:00,68.74768076749999,34.65,65.705,580.8000000000001,10.852500000000001,0,17,4.471605459997959e-25,0.998945381192339,0.001054618740846586,1.163208293853912e-23,1.9010487873586984e-35,6.681236181256221e-11
2018-09-10 18:00:00,72.854055295,40.06,52.8975,707.275,10.315,0,18,1.911624110728633e-36,0.9862233346166758,0.01377666528110478,4.0815452807835555e-26,2.490918646247617e-39,1.0220402952159022e-10
2018-09-10 19:00:00,71.24746021000001,41.705,53.705,787.075,11.355,0,19,1.7027112428796418e-46,0.9966121932662452,0.0033878067315671312,1.3312534880427675e-30,6.2947396124410255e-40,2.1830684999463648e-12
2018-09-10 20:00:00,68.94761184250001,42.8025,51.155,811.75,11.235,0,20,9.580893638956958e-49,0.9733075298866892,0.02669247011196753,1.3879657763016608e-31,3.272616986422025e-39,1.3172146225278783e-12
2018-09-10 21:00:00,73.2418038875,45.035,46.2575,777.625,10.737499999999999,0,21,9.497151637709952e-44,0.7396750963138885,0.26032490368201705,5.7673389949352175e-31,4.220286470341349e-40,3.844493838053417e-12
2018-09-10 22:00:00,75.35804817,46.567499999999995,45.1275,686.3249999999999,11.005,0,22,2.846508071512577e-34,0.7982416360645677,0.20175836393320418,5.778881450332298e-31,4.728474176052301e-41,1.9553514198562268e-12
2018-09-10 23:00:00,80.24037719500001,48.57,42.045,547.275,10.8025,0,23,1.6578847183009267e-22,0.14583079304229402,0.8541692069367878,6.895069889351585e-29,5.699933887283261e-43,1.539183240650095e-11
2018-09-11 00:00:00,77.08985445249999,48.57,41.44,371.4,10.4975,1,0,1.9062443219126426e-36,1.3508001033571761e-59,0.34497536163878273,0.6366858577026275,1.3165679058137727e-46,0.018338780622473565
2018-09-11 01:00:00,73.6538530975,44.505,50.4275,187.17499999999998,11.5525,1,1,1.3771197908894242e-23,1.5783192454585938e-44,0.8968803061474951,0.10186180760083458,2.1303342753116976e-42,0.0012578862477624728
2018-09-11 02:00:00,61.8683749425,40.555,57.5125,28.352500000000003,11.5975,1,2,1.4484028521096655e-14,1.852056254321542e-31,0.9695408345264459,0.03024887578933992,1.2043935049174773e-37,0.00021028968251923325
2018-09-11 03:00:00,56.88657858,38.225,60.635000000000005,0.04,11.045,1,3,2.078224265656135e-09,4.4746187736343324e-23,0.9904468055474253,0.009363171424585152,7.817981644070223e-34,0.00019002094882270617
2018-09-11 04:00:00,53.773050595,37.4975,57.805,0.0,9.987499999999999,1,4,2.9776471144182e-07,5.613264384646967e-19,0.9958055504638365,0.003825071021507088,1.6142792293555215e-32,0.0003690807490501409
2018-09-11 05:00:00,45.11730921,35.7825,56.67250000000001,0.0,9.04,1,5,1.6859798084169277e-07,9.495553897586937e-15,0.9985864958077013,0.0005022440127016276,7.782364597627128e-30,0.0009110915805312865
2018-09-11 06:00:00,51.018128445,34.085,59.815,0.0,9.02,1,6,1.9364754059355292e-07,1.5651706177814028e-12,0.9994819000494837,4.9799481020503216e-05,7.595214936227418e-28,0.0004681068198562507
2018-09-11 07:00:00,51.77634649,30.97,68.2675,0.0,9.5075,1,7,1.4438392715325505e-06,3.5140317198018333e-10,0.9999188193093368,1.0697594795600236e-06,8.59318816324376e-25,7.866674035060987e-05
2018-09-11 08:00:00,50.66826974,29.7225,71.36000000000001,0.0025,9.585,1,8,1.830695879479463e-06,2.6139504509065848e-09,0.999963113874479,5.087640581317819e-08,3.1398465566446477e-23,3.500193917302258e-05
2018-09-11 09:00:00,53.330115917499995,29.369999999999997,73.225,0.0,9.8325,1,9,0.00016734170674118375,4.3506996730008543e-07,0.9998236570451524,4.0071024846645816e-08,6.246752326710479e-23,8.526107050751399e-06
2018-09-11 10:00:00,55.038473135,28.6025,74.7325,0.01,9.75,1,10,0.0010605643010149824,2.2974167796241208e-06,0.9989332007600344,8.422698284910019e-09,2.3500991390480484e-22,3.929099406178817e-06
2018-09-11 11:00:00,53.3738013775,29.2375,70.4375,0.005,9.1625,1,11,0.0008720750913623165,2.1995941868561004e-06,0.9991211701426694,8.935645050542839e-09,9.130306888154591e-23,4.546236024787522e-06
2018-09-11 12:00:00,61.07144079,29.0575,66.37,0.0125,8.209999999999999,1,12,0.0029213045716955867,1.7965055175902868e-06,0.9970713066288434,1.0796732476139125e-08,5.6438953404116574e-24,5.5814969259271e-06
2018-09-11 13:00:00,56.1617894775,28.2125,69.82,0.33499999999999996,8.5825,1,13,0.017938361387381904,1.2974145780476371e-05,0.9820461992563617,1.566048939788671e-09,2.7257705422485577e-22,2.4636440109472994e-06
2018-09-11 14:00:00,63.033768484999996,28.555,65.3275,43.6025,7.7524999999999995,1,14,0.02416162154597077,9.072150951583394e-06,0.9758249928102635,5.466617647681736e-10,3.0440559840604375e-23,4.312944875836571e-06
2018-09-11 15:00:00,56.336412907500005,28.7275,73.41499999999999,224.5,9.5225,1,15,0.00010287809755612572,0.0006608489048133044,0.9992361000936862,2.349851905975534e-13,9.119050712119767e-21,1.72903452663574e-07
2018-09-11 16:00:00,51.7216220775,31.1025,65.865,409.97499999999997,9.03,1,16,2.709898923349306e-14,0.0010789533954317458,0.9989209419146253,7.585142235481209e-16,6.690210293924918e-21,1.0468957073616178e-07
2018-09-11 17:00:00,55.7028223675,33.67,62.5725,574.5,9.6275,1,17,1.0219688541979409e-26,0.0063328367744933,0.9936671435620309,6.630993871307201e-19,1.6142697734815945e-21,1.966302369322422e-08
2018-09-11 18:00:00,61.6550874125,38.2225,52.9425,706.8,9.42,1,18,4.60332265247506e-39,0.0023242443667251637,0.9976757496949412,2.2101789277193567e-22,3.2686952986378962e-24,5.9377030981993705e-09
2018-09-11 19:00:00,61.216550335,41.045,46.3125,789.225,8.805,1,19,1.4626083814453695e-47,0.0005801327109125993,0.9994198661122007,1.6474570213547768e-25,9.28953019342729e-26,1.1758348344199797e-09
2018-09-11 20:00:00,67.116375,41.7625,47.155,812.5,9.415,1,20,2.247609490062697e-49,0.004523022602580533,0.9954769773067309,3.8184473734368163e-28,1.4164509509423153e-26,9.006203299669915e-11
2018-09-11 21:00:00,68.31067892249999,45.575,37.4425,778.5,7.805,1,21,5.544224739115668e-44,0.00015352760522189347,0.9998464723658088,4.82074246355616e-28,8.888065469695409e-30,2.8079425501486323e-11
2018-09-11 22:00:00,73.6463053825,46.3575,34.615,683.175,7.0275,1,22,1.573770080357081e-33,5.371370981295047e-06,0.9999946286099554,8.452765792259205e-28,1.057771563691888e-31,1.7504914040688227e-11
2018-09-11 23:00:00,75.0869625275,46.42,35.92,542.4999999999999,7.557499999999999,1,23,7.423662922283547e-22,5.61185216037761e-07,0.9999994387855173,1.3589509754361073e-26,4.142665113254226e-32,2.3032267459118854e-11
2018-09-12 00:00:00,68.6005625525,44.474999999999994,41.085,370.20000000000005,8.6975,2,0,5.77315572128848e-42,1.1492717792223507e-68,0.10607768760616244,0.8594410098843105,2.860410326914626e-32,0.034481302459134576
2018-09-12 01:00:00,64.79385495,41.31,48.4925,183.875,9.4675,2,1,1.9953465075936115e-28,5.480026503669214e-54,0.6334170258732242,0.3630077032193638,3.947229761777695e-29,0.0035752708989028174
2018-09-12 02:00:00,56.907493,36.4625,55.79,24.222499999999997,9.254999999999999,2,2,4.5293752116877605e-21,2.3829559460231896e-41,0.95744128396012,0.04203307707866111,2.8294110852519585e-25,0.0005256389591424952
2018-09-12 03:00:00,50.22546968,34.6975,55.647499999999994,0.0075,8.2675,2,3,2.6415988378371798e-19,3.3445091510829414e-35,0.988149347844723,0.010948711608706752,5.558099478622554e-23,0.0009019405447460429
2018-09-12 04:00:00,46.602728487499995,32.89,59.2975,0.0,8.3225,2,4,5.76696950856104e-19,1.7029200802411182e-29,0.9980256077394282,0.0013317297723021298,3.06876233024654e-20,0.0006426624874553787
2018-09-12 05:00:00,46.29055921075,32.589999999999996,56.595,0.0,7.465,2,5,4.681623264441751e-21,5.473126789017977e-29,0.9985417757085437,0.00018042532730470803,1.422037660128794e-19,0.0012777989631979822
2018-09-12 06:00:00,46.99799195999999,32.7525,53.8275,0.0,6.895,2,6,4.7332655181081406e-23,1.7558081540644503e-29,0.9975734843647229,3.8797430026006694e-05,2.197011817408816e-19,0.002387718203657506
2018-09-12 07:00:00,50.9804496675,30.4125,60.6625,0.0025,7.549999999999999,2,7,1.4853206996969113e-21,7.361587182033197e-27,0.9996968269075485,1.7281000552687107e-06,1.4995180565237696e-17,0.00030144499209843704
2018-09-12 08:00:00,51.03094066,28.8475,64.47999999999999,0.01,7.7225,2,8,6.986825149751822e-20,8.347035901446023e-25,0.9999274088764333,3.669720728611562e-07,1.678744827255879e-16,7.222415135456563e-05
2018-09-12 09:00:00,53.010447965,28.637500000000003,63.595,0.02,7.41,2,9,1.3716268029278718e-18,1.530722598403549e-23,0.9999506105655286,3.824732797466186e-07,1.563825819891346e-16,4.900696101817753e-05
2018-09-12 10:00:00,59.1248399125,28.380000000000003,63.692499999999995,0.037500000000000006,7.322500000000001,2,10,7.374099870271326e-17,2.5965330579549997e-22,0.9999768708147043,2.7790540172320655e-07,7.853697194527531e-17,2.2851279692986953e-05
2018-09-12 11:00:00,57.78628869250001,27.6675,65.095,0.0475,7.282500000000001,2,11,8.058216684569323e-16,3.549543738948355e-21,0.9999885045516117,7.479488180295815e-08,3.2244013294441164e-16,1.1420653257516516e-05
2018-09-12 12:00:00,52.119283445,26.725,68.845,0.0875,7.67,2,12,5.29951222696486e-15,2.2232306402479285e-19,0.999996721008614,3.19906380053932e-08,1.0658123451951939e-14,3.2470005071725383e-06
2018-09-12 13:00:00,62.55984292000001,26.082500000000003,71.595,0.64,7.922499999999999,2,13,4.5477950362816046e-14,1.3364939853724866e-18,0.9999988438332469,7.007284090478195e-09,1.3012466360581634e-14,1.1491590924842856e-06
2018-09-12 14:00:00,54.69447556249999,26.292500000000004,70.37,43.08,7.75,2,14,3.0904719929240485e-14,8.982511673173542e-19,0.9999987346918182,8.222586372326093e-10,1.0857543803074079e-13,1.2644851392165388e-06
2018-09-12 15:00:00,60.522883459999996,27.1925,69.2675,159.6,8.03,2,15,3.19870756247118e-15,4.224099060911566e-18,0.999999333417799,5.196555988630353e-12,1.0072271718418853e-13,6.665763226462442e-07
2018-09-12 16:00:00,53.919507102500006,28.279999999999998,69.7775,390.8,8.695,2,16,1.718439804818675e-24,4.580758857692027e-17,0.9999999712808811,2.0366002689612295e-15,3.108079912282368e-13,2.8718627606044994e-08
2018-09-12 17:00:00,53.722251985,31.3925,61.7,542.85,8.42,2,17,1.4770513888185807e-35,5.307163720527498e-17,0.9999999847388601,1.9529050227844585e-18,8.612041949073307e-14,1.5260795380080678e-08
2018-09-12 18:00:00,54.48327036250001,34.817499999999995,52.295,692.4,7.7275,2,18,3.3634598970989032e-49,8.149599013483834e-17,0.9999999929773106,7.384139373000732e-21,9.339257710775115e-15,7.021655139064954e-09
2018-09-12 19:00:00,49.4706987275,36.96,51.11750000000001,760.65,8.37,2,19,7.405557113110395e-58,1.014051448839551e-16,0.9999999977713804,4.420335789868884e-24,8.189355011025308e-14,2.2265334632741247e-09
2018-09-12 20:00:00,51.106187132500004,37.9075,51.355000000000004,736.75,8.9575,2,20,8.168470305223537e-56,1.126028666651847e-16,0.9999999992958808,2.723487196277608e-25,2.0129382247381609e-13,7.018426740460231e-10
2018-09-12 21:00:00,55.10016039999999,35.167500000000004,60.9175,799.6,10.2975,2,21,1.7699182776024805e-63,1.0984360105356372e-17,0.999999999969223,4.774873826852492e-30,2.220454188682086e-12,2.7216880379266537e-11
2018-09-12 22:00:00,47.069083330249995,34.822500000000005,60.80500000000001,698.525,10.0325,2,22,4.5372541461641445e-53,1.9895699433746345e-20,0.9999999998109088,6.8200396062571e-30,1.3655543256361434e-10,4.843057888329547e-11
2018-09-12 23:00:00,53.15334576,34.295,63.1325,375.67499999999995,10.245,2,23,1.4917136154257104e-27,2.239934300689966e-24,0.9999999994238866,8.342600035088393e-25,1.1737085382954537e-10,4.404306167730561e-10
2018-09-13 00:00:00,46.96396783749999,31.3375,70.15499999999999,180.225,10.370000000000001,3,0,2.2809732938742674e-43,1.4498708338543348e-58,0.9362721233678801,0.00011097425797121358,1.5351597261001352e-10,0.06361690219578772
2018-09-13 01:00:00,42.63959085250001,31.562500000000004,66.125,82.845,9.5225,3,1,4.567591158272771e-43,3.7033158937056208e-56,0.9793476109590438,6.931642436378591e-06,1.433690346016777e-10,0.020645457248635538
2018-09-13 02:00:00,42.86874175,29.744999999999997,72.0875,10.112499999999999,9.9425,3,2,7.377075208562188e-41,1.648309643479322e-50,0.9989228280697008,1.8444227788287323e-06,9.048308211939612e-10,0.0010753266019176873
2018-09-13 03:00:00,46.876625835,27.7875,79.11,0.0025,10.3675,3,3,8.805128583916023e-41,3.44737099925873e-49,0.9997331446927156,5.066547345342743e-08,1.3570222796424952e-08,0.00026679107133756633
2018-09-13 04:00:00,48.1497648025,27.6025,78.88250000000001,0.0075,10.185,3,4,1.0143135798590703e-40,4.1797169389279415e-49,0.9998625863707175,1.0958983972090983e-08,1.3360302647580472e-08,0.00013738930986343165
2018-09-13 05:00:00,49.5085855275,27.45,79.8475,0.0125,10.29,3,5,8.271731197711702e-39,7.290769489256596e-47,0.9999494987817502,1.0531917996033019e-08,1.2840856776899438e-08,5.047784540150972e-05
2018-09-13 06:00:00,54.00999107999999,27.0325,78.3925,0.035,9.7475,3,6,8.616933513881342e-37,3.7312007704407266e-45,0.9999821427365579,2.5554755314484504e-08,3.810103660464297e-09,1.782789854172181e-05
2018-09-13 07:00:00,51.156092107499994,26.8975,77.785,0.05,9.66,3,7,8.040410050043632e-36,1.0804564583771942e-43,0.9999916915606628,2.8928913084125002e-08,4.695613310799748e-09,8.274814779284485e-06
2018-09-13 08:00:00,50.9865291225,26.814999999999998,81.275,0.04,10.3125,3,8,1.3511555812525417e-34,1.8533604322209998e-41,0.9999972513061328,1.5259463436184976e-08,1.444413223207515e-08,2.7189902468028823e-06
2018-09-13 09:00:00,52.01677046499999,25.947499999999998,84.27499999999999,0.0325,10.45,3,9,7.160792485114834e-34,2.2212715727210987e-40,0.9999992268852486,6.9900562115083916e-09,3.0976212603856115e-08,7.351484635510596e-07
2018-09-13 10:00:00,53.2783698825,25.2375,86.075,0.037500000000000006,10.43,3,10,9.00714758779615e-34,1.916920911229647e-40,0.9999994816383075,5.888809935577841e-10,8.68261114942928e-08,4.309466768447547e-07
2018-09-13 11:00:00,56.7584868425,24.792499999999997,87.85000000000001,0.09124999999999997,10.528749999999999,3,11,4.215494047167458e-33,3.901325394314876e-40,0.9999996339262194,8.293047422915424e-11,1.226528093481048e-07,2.4333800464099586e-07
2018-09-13 12:00:00,51.392320905,24.71,88.00000000000001,0.13,10.5,3,12,3.717225621917217e-33,2.925602647240137e-40,0.9999994247199957,4.7716959282354005e-11,4.345622086157008e-07,1.4067002513285425e-07
2018-09-13 13:00:00,61.022519735,24.945,85.6,0.23500000000000001,10.15,3,13,1.6284445375511662e-32,1.3209710455280026e-39,0.9999996769528637,2.4972604441902094e-11,1.6262607749516845e-07,1.6039595970870782e-07
2018-09-13 14:00:00,53.3231525675,24.805,83.7,19.935,9.75,3,14,8.27225698305349e-33,2.746645113428206e-40,0.9999993933831555,1.4124505230147005e-11,5.115784403141635e-07,9.502409128825228e-08
2018-09-13 15:00:00,60.458823017499995,24.9675,82.8,149.505,9.5975,3,15,6.114634928976273e-34,1.4144883053205309e-39,0.9999994287257592,7.4102076077671e-14,5.062708511097318e-07,6.500308609451483e-08
2018-09-13 16:00:00,52.4879314,27.295,76.13,393.025,9.4625,3,16,5.390235557675412e-44,1.0807974439737649e-38,0.999999655963312,4.3651275174964785e-16,3.340930895035356e-07,9.943464464530738e-09
2018-09-13 17:00:00,51.2901201975,30.160000000000004,66.5425,554.725,8.975,3,17,2.2675545947038784e-56,1.7197787012046847e-38,0.999999693570609,5.856879474018335e-19,2.991467522166475e-07,7.282400464685038e-09
2018-09-13 18:00:00,50.127218985,33.405,58.6625,685.75,8.705,3,18,4.598393040279454e-69,8.362234680599912e-38,0.9999997350047781,5.486397998004305e-21,2.6159143100463306e-07,3.402962925508199e-09
2018-09-13 19:00:00,53.80743296,35.525,54.0375,771.075,8.535,3,19,1.1830565907987226e-78,1.6623597255811564e-38,0.999999909718137,1.5913633826342437e-24,8.930249890488827e-08,9.7823754548768e-10
2018-09-13 20:00:00,50.9783289475,37.345,51.325,795.625,8.6625,3,20,1.6134558776791083e-81,1.0121803707761144e-38,0.9999998261450762,1.2117610116531666e-26,1.734863306463216e-07,3.6631139896761064e-10
2018-09-13 21:00:00,52.204560855000004,37.94499999999999,52.65,742.375,9.400000000000002,3,21,1.4870691264534378e-75,4.480817194274886e-39,0.9999997884148197,9.762409614310506e-28,2.114885320947465e-07,9.50255614070768e-11
2018-09-13 22:00:00,52.39383176,37.3775,54.7,670.825,9.64,3,22,7.570132700637462e-68,3.5146887899389234e-40,0.999999623279541,3.3195227758738497e-28,3.7669174907800735e-07,2.7315553773820653e-11
2018-09-13 23:00:00,53.8605040725,36.145,59.897499999999994,517.35,10.44,3,23,5.800622871534481e-55,1.0900804099808931e-43,0.9999992807682687,6.110680691757179e-28,7.192078221456839e-07,2.2005278329956477e-11
2018-09-14 00:00:00,57.196360555000005,33.885000000000005,66.2825,364.775,10.84,4,0,5.908256411307889e-79,1.2158038020265005e-94,0.4148210192020214,0.0005883618931844922,2.770583577261555e-06,0.5845878481131
2018-09-14 01:00:00,51.5636514225,33.535,69.32,174.92499999999998,11.24,4,1,3.012807111077083e-68,2.0199072388465557e-86,0.9875573133417509,1.8406547944875965e-05,1.782714026155648e-06,0.012422497388628731
2018-09-14 02:00:00,49.4602724075,29.66,78.62,20.12,11.18,4,2,9.530834826356745e-63,9.92311070713135e-79,0.9998156794484833,7.063577210700417e-07,8.407770878714123e-06,0.0001752064224581917
